,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,current_fungi_name,common_name,foray_date,foray_location,month,year,day,genus,species,edibility,foray_zip_code
2923,2923,2923,2923,2923,Lactifluus subvellereus,,2000-07-14,Meramec State Park,7,2000,14,Lactifluus,subvellereus,2,63038
2924,2924,2924,2924,2924,Lactarius luteolus,,2000-07-14,Meramec State Park,7,2000,14,Lactarius,luteolus,0,63038
2925,2925,2925,2925,2925,Lactarius imperceptus,,2000-07-14,Meramec State Park,7,2000,14,Lactarius,imperceptus,0,63038
2926,2926,2926,2926,2926,Lactarius subplinthogalus,,2000-07-14,Meramec State Park,7,2000,14,Lactarius,subplinthogalus,0,63038
2927,2927,2927,2927,2927,Lactarius subvernalis,,2000-07-14,Meramec State Park,7,2000,14,Lactarius,subvernalis,0,63038
2928,2928,2928,2928,2928,Leucocoprinus fragilissimus,Fragile dapperling ,2000-07-14,Meramec State Park,7,2000,14,Leucocoprinus,fragilissimus,0,63038
2929,2929,2929,2929,2929,Marasmius sullivantii,,2000-07-14,Meramec State Park,7,2000,14,Marasmius,sullivantii,0,63038
2930,2930,2930,2930,2930,Russula compacta,Firm Russula ,2000-07-14,Meramec State Park,7,2000,14,Russula,compacta,0,63038
2931,2931,2931,2931,2931,Russula polyphylla,,2000-07-14,Meramec State Park,7,2000,14,Russula,polyphylla,0,63038
2932,2932,2932,2932,2932,Tricholomopsis decora,Decorated Mop ,2000-07-14,Meramec State Park,7,2000,14,Tricholomopsis,decora,0,63038
2933,2933,2933,2933,2933,Boletus campestris,,2000-07-14,Meramec State Park,7,2000,14,Boletus,campestris,0,63038
2934,2934,2934,2934,2934,Boletus fraternus,,2000-07-14,Meramec State Park,7,2000,14,Boletus,fraternus,3,63038
2935,2935,2935,2935,2935,Boletus ornatipes,,2000-07-14,Meramec State Park,7,2000,14,Boletus,ornatipes,0,63038
2936,2936,2936,2936,2936,Boletus innixus,,2000-07-14,Meramec State Park,7,2000,14,Boletus,innixus,3,63038
2937,2937,2937,2937,2937,Leccinum albellum,,2000-07-14,Meramec State Park,7,2000,14,Leccinum,albellum,0,63038
2938,2938,2938,2938,2938,Leccinum rugosiceps,Wrinkled bolete ,2000-07-14,Meramec State Park,7,2000,14,Leccinum,rugosiceps,3,63038
2939,2939,2939,2939,2939,Gyroporus castaneus,Chestnut bolete ,2000-07-14,Meramec State Park,7,2000,14,Gyroporus,castaneus,3,63038
2940,2940,2940,2940,2940,Phylloporus rhodoxanthus,Gilled Bolete ,2000-07-14,Meramec State Park,7,2000,14,Phylloporus,rhodoxanthus,3,63038
2941,2941,2941,2941,2941,Strobilomyces confusus,,2000-07-14,Meramec State Park,7,2000,14,Strobilomyces,confusus,0,63038
2942,2942,2942,2942,2942,Tylopilus plumbeoviolaceus,Violet-gray Bolete ,2000-07-14,Meramec State Park,7,2000,14,Tylopilus,plumbeoviolaceus,2,63038
2943,2943,2943,2943,2943,Coltricia montagnei var. montagnei,,2000-07-14,Meramec State Park,7,2000,14,Coltricia,montagnei,0,63038
2944,2944,2944,2944,2944,Laetiporus sulphureus,Chicken of the woods ,2000-07-14,Meramec State Park,7,2000,14,Laetiporus,sulphureus,4,63038
2945,2945,2945,2945,2945,Polyporus radicatus,,2000-07-14,Meramec State Park,7,2000,14,Polyporus,radicatus,2,63038
2946,2946,2946,2946,2946,Hapalopilus nidulans,,2000-07-14,Meramec State Park,7,2000,14,Hapalopilus,nidulans,1,63038
2947,2947,2947,2947,2947,Pycnoporus cinnabarinus,,2000-07-14,Meramec State Park,7,2000,14,Pycnoporus,cinnabarinus,2,63038
2948,2948,2948,2948,2948,Ganoderma lipsiense,,2000-07-14,Meramec State Park,7,2000,14,Ganoderma,lipsiense,0,63038
2949,2949,2949,2949,2949,Spongipellis spumeus,,2000-07-14,Meramec State Park,7,2000,14,Spongipellis,spumeus,0,63038
2950,2950,2950,2950,2950,Trametes cubensis,,2000-07-14,Meramec State Park,7,2000,14,Trametes,cubensis,3,63038
2951,2951,2951,2951,2951,Tyromyces chioneus,White Cheese Polypore ,2000-07-14,Meramec State Park,7,2000,14,Tyromyces,chioneus,2,63038
2952,2952,2952,2952,2952,Hydnellum spongiosipes,Spongy-footed Tooth ,2000-07-14,Meramec State Park,7,2000,14,Hydnellum,spongiosipes,2,63038
2953,2953,2953,2953,2953,Mycorrhaphium adustum,Kidney-shaped Tooth ,2000-07-14,Meramec State Park,7,2000,14,Mycorrhaphium,adustum,2,63038
2954,2954,2954,2954,2954,Hericium erinaceus,Bearded tooth ,2000-07-14,Meramec State Park,7,2000,14,Hericium,erinaceus,4,63038
2955,2955,2955,2955,2955,Hericium erinaceus var. erinaceo-abietis,,2000-07-14,Meramec State Park,7,2000,14,Hericium,erinaceus,4,63038
2956,2956,2956,2956,2956,Ramaria murrilli,,2000-07-14,Meramec State Park,7,2000,14,Ramaria,murrilli,0,63038
2957,2957,2957,2957,2957,Thelephora palmata,Stinking earthfan ,2000-07-14,Meramec State Park,7,2000,14,Thelephora,palmata,2,63038
2958,2958,2958,2958,2958,Sebacina pallida,,2000-07-14,Meramec State Park,7,2000,14,Sebacina,pallida,2,63038
2959,2959,2959,2959,2959,Sarcoscypha occidentalis,Stalked Scarlet Cup ,2000-07-14,Meramec State Park,7,2000,14,Sarcoscypha,occidentalis,2,63038
2960,2960,2960,2960,2960,Mutinus elegans,Devil's dipstick ,2000-07-14,Meramec State Park,7,2000,14,Mutinus,elegans,3,63038
2961,2961,2961,2961,2961,Fuligo septica,Dog Vomit Slime Mold ,2000-07-14,Meramec State Park,7,2000,14,Fuligo,septica,0,63038
2962,2962,2962,2962,2962,Geastrum saccatum,Rounded earthstar ,2000-07-14,Meramec State Park,7,2000,14,Geastrum,saccatum,2,63038
2963,2963,2963,2963,2963,Hypomyces chrysospermus,Bolete mould ,2000-07-14,Meramec State Park,7,2000,14,Hypomyces,chrysospermus,2,63038
2964,2964,2964,2964,2964,Agaricus augustus,The Prince,2001-06-09,Rockwood Reservation,6,2001,9,Agaricus,augustus,3,63038
2965,2965,2965,2965,2965,Boletus griseus,,2001-06-09,Rockwood Reservation,6,2001,9,Boletus,griseus,0,63038
2966,2966,2966,2966,2966,Artomyces pyxidatus,Crown-tipped Coral ,2001-06-09,Rockwood Reservation,6,2001,9,Artomyces,pyxidatus,3,63038
2967,2967,2967,2967,2967,Infundibulicybe gibba,Common funnel ,2001-06-09,Rockwood Reservation,6,2001,9,Infundibulicybe,gibba,3,63038
2968,2968,2968,2968,2968,Coprinopsis atramentaria,,2001-06-09,Rockwood Reservation,6,2001,9,Coprinopsis,atramentaria,0,63038
2969,2969,2969,2969,2969,Craterellus fallax,Black Trumpet ,2001-06-09,Rockwood Reservation,6,2001,9,Craterellus,fallax,3,63038
2970,2970,2970,2970,2970,Laccaria laccata,Common Laccaria ,2001-06-09,Rockwood Reservation,6,2001,9,Laccaria,laccata,3,63038
2971,2971,2971,2971,2971,Lactarius camphoratus,Curry milkcap ,2001-06-09,Rockwood Reservation,6,2001,9,Lactarius,camphoratus,3,63038
2972,2972,2972,2972,2972,Lactarius volemus,Apricot Milk Cap ,2001-06-09,Rockwood Reservation,6,2001,9,Lactarius,volemus,3,63038
2973,2973,2973,2973,2973,Leotia lubrica,Jellybaby ,2001-06-09,Rockwood Reservation,6,2001,9,Leotia,lubrica,0,63038
2974,2974,2974,2974,2974,Marasmius oreades,,2001-06-09,Rockwood Reservation,6,2001,9,Marasmius,oreades,3,63038
2975,2975,2975,2975,2975,Mycena leaiana,,2001-06-09,Rockwood Reservation,6,2001,9,Mycena,leaiana,0,63038
2976,2976,2976,2976,2976,Peziza phyllogena,Common Brown Cup ,2001-06-09,Rockwood Reservation,6,2001,9,Peziza,phyllogena,3,63038
2977,2977,2977,2977,2977,Sebacina pallida,,2001-06-09,Rockwood Reservation,6,2001,9,Sebacina,pallida,2,63038
2978,2978,2978,2978,2978,Xylaria hypoxylon,Candlesnuff fungus ,2001-06-09,Rockwood Reservation,6,2001,9,Xylaria,hypoxylon,2,63038
2979,2979,2979,2979,2979,Hemitrichia serpula,,2001-10-08,Tyson Research Center,10,2001,8,Hemitrichia,serpula,2,63025
2980,2980,2980,2980,2980,Homophron cernuum,,2001-10-08,Tyson Research Center,10,2001,8,Homophron,cernuum,0,63025
2981,2981,2981,2981,2981,Entoloma cyaneum,,2001-10-08,Tyson Research Center,10,2001,8,Entoloma,cyaneum,2,63025
2982,2982,2982,2982,2982,Pluteus cervinus,Deer shield ,2001-10-08,Tyson Research Center,10,2001,8,Pluteus,cervinus,0,63025
2983,2983,2983,2983,2983,Pluteus admirabilis,,2001-10-08,Tyson Research Center,10,2001,8,Pluteus,admirabilis,0,63025
2984,2984,2984,2984,2984,Lepista nuda,Wood blewit ,2001-10-08,Tyson Research Center,10,2001,8,Lepista,nuda,3,63025
2985,2985,2985,2985,2985,Leucopaxillus albissimus,Large White Leucopax ,2001-10-08,Tyson Research Center,10,2001,8,Leucopaxillus,albissimus,2,63025
2986,2986,2986,2986,2986,Agaricus siccus,Orange Pinwheel Marasmius ,2001-10-08,Tyson Research Center,10,2001,8,Agaricus,siccus,2,63025
2987,2987,2987,2987,2987,Marasmius oreades,,2001-10-08,Tyson Research Center,10,2001,8,Marasmius,oreades,3,63025
2988,2988,2988,2988,2988,Mycena fragillima,,2001-10-08,Tyson Research Center,10,2001,8,Mycena,fragillima,0,63025
2989,2989,2989,2989,2989,Mycena haematopus,Bleeding Fairy Helmet ,2001-10-08,Tyson Research Center,10,2001,8,Mycena,haematopus,0,63025
2990,2990,2990,2990,2990,Mycena luteopallens,,2001-10-08,Tyson Research Center,10,2001,8,Mycena,luteopallens,0,63025
2991,2991,2991,2991,2991,Ramaria stricta var. concolor,,2001-10-08,Tyson Research Center,10,2001,8,Ramaria,stricta,2,63025
2992,2992,2992,2992,2992,Ganoderma lucidum,,2001-10-08,Tyson Research Center,10,2001,8,Ganoderma,lucidum,4,63025
2993,2993,2993,2993,2993,Hericium erinaceus,Bearded tooth ,2001-10-08,Tyson Research Center,10,2001,8,Hericium,erinaceus,4,63025
2994,2994,2994,2994,2994,Daedaleopsis confragosa var. confragosa,Blushing bracket ,2001-10-08,Tyson Research Center,10,2001,8,Daedaleopsis,confragosa,2,63025
2995,2995,2995,2995,2995,Poronidulus conchifer,Little nest polypore ,2001-10-08,Tyson Research Center,10,2001,8,Poronidulus,conchifer,2,63025
2996,2996,2996,2996,2996,Hericium cirrhatum,,2001-07-21,Meramec State Park,7,2001,21,Hericium,cirrhatum,4,63038
2997,2997,2997,2997,2997,Cyathus striatus,,2001-07-21,Meramec State Park,7,2001,21,Cyathus,striatus,2,63038
2998,2998,2998,2998,2998,Ductifera pululahuana,,2001-07-21,Meramec State Park,7,2001,21,Ductifera,pululahuana,2,63038
2999,2999,2999,2999,2999,Galiella rufa,Hairy rubber cup ,2001-07-21,Meramec State Park,7,2001,21,Galiella,rufa,0,63038
3000,3000,3000,3000,3000,Gymnopilus liquiritiae,,2001-07-21,Meramec State Park,7,2001,21,Gymnopilus,liquiritiae,2,63038
3001,3001,3001,3001,3001,Hapalopilus nidulans,,2001-07-21,Meramec State Park,7,2001,21,Hapalopilus,nidulans,1,63038
3002,3002,3002,3002,3002,Hypomyces chrysospermus,Bolete mould ,2001-07-21,Meramec State Park,7,2001,21,Hypomyces,chrysospermus,2,63038
3003,3003,3003,3003,3003,Lacrymaria lacrymabunda,,2001-07-21,Meramec State Park,7,2001,21,Lacrymaria,lacrymabunda,0,63038
3004,3004,3004,3004,3004,Lentaria micheneri,,2001-07-21,Meramec State Park,7,2001,21,Lentaria,micheneri,2,63038
3005,3005,3005,3005,3005,Lycogala epidendrum,Wolf's Milk ,2001-07-21,Meramec State Park,7,2001,21,Lycogala,epidendrum,2,63038
3006,3006,3006,3006,3006,Marasmiellus candidus,,2001-07-21,Meramec State Park,7,2001,21,Marasmiellus,candidus,0,63038
3007,3007,3007,3007,3007,Marasmius delectans,,2001-07-21,Meramec State Park,7,2001,21,Marasmius,delectans,0,63038
3008,3008,3008,3008,3008,Marasmius fulvoferrugineus,,2001-07-21,Meramec State Park,7,2001,21,Marasmius,fulvoferrugineus,0,63038
3009,3009,3009,3009,3009,Marasmius rotula,Collared parachute ,2001-07-21,Meramec State Park,7,2001,21,Marasmius,rotula,2,63038
3010,3010,3010,3010,3010,Mycorrhaphium adustum,Kidney-shaped Tooth ,2001-07-21,Meramec State Park,7,2001,21,Mycorrhaphium,adustum,2,63038
3011,3011,3011,3011,3011,Panellus stipticus,Bitter oysterling ,2001-07-21,Meramec State Park,7,2001,21,Panellus,stipticus,2,63038
3012,3012,3012,3012,3012,Pleurotus ostreatus,Oyster mushroom ,2001-07-21,Meramec State Park,7,2001,21,Pleurotus,ostreatus,3,63038
3013,3013,3013,3013,3013,Polyporus arcularius,,2001-07-21,Meramec State Park,7,2001,21,Polyporus,arcularius,2,63038
3014,3014,3014,3014,3014,Sarcoscypha occidentalis,Stalked Scarlet Cup ,2001-07-21,Meramec State Park,7,2001,21,Sarcoscypha,occidentalis,2,63038
3015,3015,3015,3015,3015,Schizophyllum commune,Common Split Gill ,2001-07-21,Meramec State Park,7,2001,21,Schizophyllum,commune,0,63038
3016,3016,3016,3016,3016,Stereum ostrea,False turkeytail ,2001-07-21,Meramec State Park,7,2001,21,Stereum,ostrea,2,63038
3017,3017,3017,3017,3017,Trametes versicolor,Turkeytail ,2001-07-21,Meramec State Park,7,2001,21,Trametes,versicolor,4,63038
3018,3018,3018,3018,3018,Trametes versicolor,Turkeytail ,2001-10-08,Tyson Research Center,10,2001,8,Trametes,versicolor,4,63025
3019,3019,3019,3019,3019,Clavaria cyathiformis,,2001-10-08,Tyson Research Center,10,2001,8,Clavaria,cyathiformis,0,63025
3020,3020,3020,3020,3020,Lycoperdon pyriforme,Pear-shaped Puffball ,2001-10-08,Tyson Research Center,10,2001,8,Lycoperdon,pyriforme,3,63025
3021,3021,3021,3021,3021,Lycoperdon perlatum,Common puffball ,2001-10-08,Tyson Research Center,10,2001,8,Lycoperdon,perlatum,3,63025
3022,3022,3022,3022,3022,Arachnion album,,2001-07-21,Meramec State Park,7,2001,21,Arachnion,album,0,63038
3023,3023,3023,3023,3023,Auricularia auricula-judae,Jelly ear,2001-07-21,Meramec State Park,7,2001,21,Auricularia,auricula-judae,4,63038
3024,3024,3024,3024,3024,Cantharellus cibarius,Chanterelle ,2001-07-21,Meramec State Park,7,2001,21,Cantharellus,cibarius,3,63038
3025,3025,3025,3025,3025,Cantharellus cinnabarinus,Cinnabar chanterelle ,2001-07-21,Meramec State Park,7,2001,21,Cantharellus,cinnabarinus,3,63038
3026,3026,3026,3026,3026,Ceratiomyxa fruticulosa,Honeycomb Coral Slime Mold ,2001-07-21,Meramec State Park,7,2001,21,Ceratiomyxa,fruticulosa,2,63038
3027,3027,3027,3027,3027,Artomyces pyxidatus,Crown-tipped Coral ,2001-07-21,Meramec State Park,7,2001,21,Artomyces,pyxidatus,3,63038
3028,3028,3028,3028,3028,Coprinellus radians,,2001-07-21,Meramec State Park,7,2001,21,Coprinellus,radians,0,63038
3029,3029,3029,3029,3029,Bisporella citrina,,2001-10-08,Tyson Research Center,10,2001,8,Bisporella,citrina,2,63025
3030,3030,3030,3030,3030,Cantharellus fallax,,2002-05-26,Greensfelder County Park,5,2002,26,Cantharellus,fallax,3,63069
3031,3031,3031,3031,3031,Lactarius camphoratus,Curry milkcap ,2002-05-26,Greensfelder County Park,5,2002,26,Lactarius,camphoratus,3,63069
3032,3032,3032,3032,3032,Morchella angusticeps,,2002-04-20,Cuivre River State Park,4,2002,20,Morchella,angusticeps,3,63379
3033,3033,3033,3033,3033,Morchella esculenta,,2002-04-20,Cuivre River State Park,4,2002,20,Morchella,esculenta,3,63379
3034,3034,3034,3034,3034,Mitrophora semilibera,,2002-04-20,Cuivre River State Park,4,2002,20,Mitrophora,semilibera,3,63379
3035,3035,3035,3035,3035,Gyromitra fastigiata,,2002-04-20,Cuivre River State Park,4,2002,20,Gyromitra,fastigiata,2,63379
3036,3036,3036,3036,3036,Helvella acetabulum,,2002-04-20,Cuivre River State Park,4,2002,20,Helvella,acetabulum,0,63379
3037,3037,3037,3037,3037,Urnula craterium,Devil's urn ,2002-04-20,Cuivre River State Park,4,2002,20,Urnula,craterium,2,63379
3038,3038,3038,3038,3038,Auricularia auricula-judae,Jelly ear,2002-04-20,Cuivre River State Park,4,2002,20,Auricularia,auricula-judae,4,63379
3039,3039,3039,3039,3039,Mycorrhaphium adustum,Kidney-shaped Tooth ,2002-09-14,Mingo National Wildlife Refuge,9,2002,14,Mycorrhaphium,adustum,2,63960
3040,3040,3040,3040,3040,Marasmius capillaris,,2002-09-14,Mingo National Wildlife Refuge,9,2002,14,Marasmius,capillaris,2,63960
3041,3041,3041,3041,3041,Mutinus elegans,Devil's dipstick ,2002-09-14,Mingo National Wildlife Refuge,9,2002,14,Mutinus,elegans,3,63960
3042,3042,3042,3042,3042,Mycetinis opacus,,2002-09-14,Mingo National Wildlife Refuge,9,2002,14,Mycetinis,opacus,0,63960
3043,3043,3043,3043,3043,Microporellus obovatus,,2002-09-14,Mingo National Wildlife Refuge,9,2002,14,Microporellus,obovatus,0,63960
3044,3044,3044,3044,3044,Mycena leaiana,,2002-09-13,Cupola Pond Natural Area,9,2002,13,Mycena,leaiana,0,65401
3045,3045,3045,3045,3045,Nigroporus vinosus,,2002-09-14,Mingo National Wildlife Refuge,9,2002,14,Nigroporus,vinosus,0,63960
3046,3046,3046,3046,3046,Postia caesia,,2002-09-14,Mingo National Wildlife Refuge,9,2002,14,Postia,caesia,3,63960
3047,3047,3047,3047,3047,Pluteus petasatus,Scaly shield ,2002-09-13,Cupola Pond Natural Area,9,2002,13,Pluteus,petasatus,3,65401
3048,3048,3048,3048,3048,Tapinella atrotomentosa,,2002-09-14,Mingo National Wildlife Refuge,9,2002,14,Tapinella,atrotomentosa,0,63960
3049,3049,3049,3049,3049,Exidia glandulosa,Black Jelly Roll ,2002-04-20,Cuivre River State Park,4,2002,20,Exidia,glandulosa,2,63379
3050,3050,3050,3050,3050,Tremella mesenterica,Witches' Butter ,2002-04-20,Cuivre River State Park,4,2002,20,Tremella,mesenterica,3,63379
3051,3051,3051,3051,3051,Coprinellus micaceus,,2002-04-20,Cuivre River State Park,4,2002,20,Coprinellus,micaceus,3,63379
3052,3052,3052,3052,3052,Panellus stipticus,Bitter oysterling ,2002-04-20,Cuivre River State Park,4,2002,20,Panellus,stipticus,2,63379
3053,3053,3053,3053,3053,Flammulina velutipes,,2002-04-20,Cuivre River State Park,4,2002,20,Flammulina,velutipes,3,63379
3054,3054,3054,3054,3054,Pleurotus ostreatus,Oyster mushroom ,2002-04-20,Cuivre River State Park,4,2002,20,Pleurotus,ostreatus,3,63379
3055,3055,3055,3055,3055,Cerrena unicolor,Mossy Maze Polypore ,2002-04-20,Cuivre River State Park,4,2002,20,Cerrena,unicolor,2,63379
3056,3056,3056,3056,3056,Laetiporus sulphureus,Chicken of the woods ,2002-04-20,Cuivre River State Park,4,2002,20,Laetiporus,sulphureus,4,63379
3057,3057,3057,3057,3057,Pycnoporus cinnabarinus,,2003-09-19,Coldwater Conservation Area,9,2003,19,Pycnoporus,cinnabarinus,2,63964
3058,3058,3058,3058,3058,Lenzites betulinus,Gilled Polypore ,2002-04-20,Cuivre River State Park,4,2002,20,Lenzites,betulinus,2,63379
3059,3059,3059,3059,3059,Pycnoporus sanguineus,Blood red bracket ,2002-04-20,Cuivre River State Park,4,2002,20,Pycnoporus,sanguineus,2,63379
3060,3060,3060,3060,3060,Spongipellis spumeus,,2002-04-20,Cuivre River State Park,4,2002,20,Spongipellis,spumeus,0,63379
3061,3061,3061,3061,3061,Poronidulus conchifer,Little nest polypore ,2002-04-20,Cuivre River State Park,4,2002,20,Poronidulus,conchifer,2,63379
3062,3062,3062,3062,3062,Trichaptum biforme,Violet Toothed Polypore ,2002-04-20,Cuivre River State Park,4,2002,20,Trichaptum,biforme,2,63379
3063,3063,3063,3063,3063,Ganoderma lipsiense,,2002-04-20,Cuivre River State Park,4,2002,20,Ganoderma,lipsiense,0,63379
3064,3064,3064,3064,3064,Mycorrhaphium adustum,Kidney-shaped Tooth ,2002-04-20,Cuivre River State Park,4,2002,20,Mycorrhaphium,adustum,2,63379
3065,3065,3065,3065,3065,Stereum complicatum,Crowded parchment ,2002-04-20,Cuivre River State Park,4,2002,20,Stereum,complicatum,2,63379
3066,3066,3066,3066,3066,Stereum ostrea,False turkeytail ,2002-04-20,Cuivre River State Park,4,2002,20,Stereum,ostrea,2,63379
3067,3067,3067,3067,3067,Schizophyllum commune,Common Split Gill ,2002-04-20,Cuivre River State Park,4,2002,20,Schizophyllum,commune,0,63379
3068,3068,3068,3068,3068,Hohenbuehelia petaloides,Shoehorn Oyster ,2002-05-18,Shaw Nature Reserve,5,2002,18,Hohenbuehelia,petaloides,3,63039
3069,3069,3069,3069,3069,Trametes versicolor,Turkeytail ,2002-05-18,Shaw Nature Reserve,5,2002,18,Trametes,versicolor,4,63039
3070,3070,3070,3070,3070,Pleurotus ostreatus,Oyster mushroom ,2002-05-18,Shaw Nature Reserve,5,2002,18,Pleurotus,ostreatus,3,63039
3071,3071,3071,3071,3071,Auricularia auricula-judae,Jelly ear,2002-05-18,Shaw Nature Reserve,5,2002,18,Auricularia,auricula-judae,4,63039
3072,3072,3072,3072,3072,Sarcoscypha occidentalis,Stalked Scarlet Cup ,2002-05-18,Shaw Nature Reserve,5,2002,18,Sarcoscypha,occidentalis,2,63039
3073,3073,3073,3073,3073,Tarzetta cupularis,Toothed cup ,2002-05-18,Shaw Nature Reserve,5,2002,18,Tarzetta,cupularis,2,63039
3074,3074,3074,3074,3074,Hygrocybe coccinea,Scarlet waxcap ,2002-05-18,Shaw Nature Reserve,5,2002,18,Hygrocybe,coccinea,3,63039
3075,3075,3075,3075,3075,Schizophyllum commune,Common Split Gill ,2002-05-18,Shaw Nature Reserve,5,2002,18,Schizophyllum,commune,0,63039
3076,3076,3076,3076,3076,Cortinarius distans,,2002-05-18,Shaw Nature Reserve,5,2002,18,Cortinarius,distans,2,63039
3077,3077,3077,3077,3077,Artomyces pyxidatus,Crown-tipped Coral ,2002-05-18,Shaw Nature Reserve,5,2002,18,Artomyces,pyxidatus,3,63039
3078,3078,3078,3078,3078,Polyporus alveolaris,,2002-05-18,Shaw Nature Reserve,5,2002,18,Polyporus,alveolaris,3,63039
3079,3079,3079,3079,3079,Cortinarius gentilis,,2002-05-05,Washington State Park,5,2002,5,Cortinarius,gentilis,3,63020
3080,3080,3080,3080,3080,Sarcoscypha occidentalis,Stalked Scarlet Cup ,2002-05-05,Washington State Park,5,2002,5,Sarcoscypha,occidentalis,2,63020
3081,3081,3081,3081,3081,Urnula craterium,Devil's urn ,2002-05-05,Washington State Park,5,2002,5,Urnula,craterium,2,63020
3082,3082,3082,3082,3082,Xylaria polymorpha,Dead man's fingers ,2002-06-01,Graham Cave State Park,6,2002,1,Xylaria,polymorpha,2,63361
3083,3083,3083,3083,3083,Xylaria hypoxylon,Candlesnuff fungus ,2002-06-01,Graham Cave State Park,6,2002,1,Xylaria,hypoxylon,2,63361
3084,3084,3084,3084,3084,Galiella rufa,Hairy rubber cup ,2002-06-01,Graham Cave State Park,6,2002,1,Galiella,rufa,0,63361
3085,3085,3085,3085,3085,Sarcoscypha occidentalis,Stalked Scarlet Cup ,2002-06-01,Graham Cave State Park,6,2002,1,Sarcoscypha,occidentalis,2,63361
3086,3086,3086,3086,3086,Geastrum coronatum,,2002-06-01,Graham Cave State Park,6,2002,1,Geastrum,coronatum,2,63361
